expand,self,id,key,name,avatarUrls,projectCategory,projectTypeKey,simplified,style,isPrivate,properties
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10120,10120,SARWEB,SAR (Saudi Arabia Railways)/2023-SAR-WEB-2032,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10169,10169,SCGKWTHYB,SCG/ 2023-KWT-HYB-2082,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10403', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10403?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10403?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10403?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10022,10022,SCILICET,Scilicet/2022-SCL-1933,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10016,10016,SCOR,SCORD,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10423', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10423?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10423?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10423?size=medium'}",,software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10014,10014,SCAADM,Scord App/2022-SCA-ADM-1928,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10425', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10425?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10425?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10425?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10013,10013,SCABCK,Scord App/2022-SCA-BCK-1927,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10406', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10406?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10406?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10406?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10015,10015,SCAHYB,Scord App/2022-SCA-HYB-1929,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10403', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10403?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10403?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10403?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10069,10069,SCHWEB,SeaChain/2022-SCH-WEB-1981,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10414', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10414?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10414?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10414?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10258,10258,SLCCR2024,Silverchair - CR/2024-SLC-HYB-2145,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10406', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10406?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10406?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10406?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,True,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10259,10259,SCAMC2024,Silverchair-AMC/2024-SLC-HYB-2144,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10416', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10416?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10416?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10416?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10196,10196,SMPWEB,Simple Strata Solutions/2023-SMP-WEB-2103,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10106,10106,SMTPKITWEB,SMTP Kit/2022-KWT-WEB-2019,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10172,10172,MLMBCK,Socialyfe/2023-MLM-BCK-2085,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10556', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10556?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10556?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10556?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10171,10171,MLMHYB,Socialyfe/2023-MLM-HYB-2084,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10557', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10557?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10557?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10557?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10156,10156,MLMWEB,Socialyfe/2023-MLM-WEB-2069,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10558', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10558?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10558?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10558?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10166,10166,SKITHYB,Starter Kit Architecture Templates/2023-KWT-HYB-2079,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10028,10028,ACHWEB,Stay Attache/2022-ACH-WEB-1938,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10406', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10406?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10406?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10406?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10079,10079,STMWEB,Stay Mogul/2022-STM-WEB-1993,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10419', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10419?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10419?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10419?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10227,10227,STMPH2WEB,StayMogulPhase2/2024-STM-WEB-2121,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10413', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10413?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10413?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10413?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10090,10090,ANGWEB,SupplAI/2022-ANG-WEB-2003,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10403', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10403?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10403?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10403?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10139,10139,SWAPUTWEB,Swap Utility/2023-KWT-WEB-2055,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10423', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10423?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10423?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10423?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10208,10208,TLTT,Tech Lead Time Tracking (Cloud),"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10400', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10400?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10400?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10400?size=medium'}",,software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10209,10209,TESTTIME,Testing Time Tracking (Cloud),"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10415', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10415?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10415?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10415?size=medium'}",,software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10031,10031,TTGWEB,Tetragram/2022-TTG-WEB-1941,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10400', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10400?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10400?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10400?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10148,10148,TFLBCK,TFL/2023-TPF-BCK-2062,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10424', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10424?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10424?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10424?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10147,10147,TFLHYB,TFL/2023-TPF-HYB-2061,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10424', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10424?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10424?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10424?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10245,10245,TATTOOCR,The Tattoo Agency/2024-NMG-HYB-2130 (New CR),"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10410', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10410?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10410?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10410?size=medium'}",,software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10021,10021,TWFBCK,TheWealthFactory/ 2022-TWF-BCK-1932,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10408', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10408?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10408?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10408?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10192,10192,THVWEB,Thrv/2023-THV-WEB-2099,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10411?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10026,10026,THUADM,ThumbsUp/2022-TUE-ADM-1930,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10406', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10406?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10406?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10406?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10025,10025,THUWEB,ThumbsUp/2022-TUE-WEB-1935,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10000', 'id': '10000', 'name': 'Team Based', 'description': 'For all ODC projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10145,10145,TPFHYB,Top Fan Pro | Custom Tab Bar/2023-TPF-HYB-2060,"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10421?size=medium'}","{'self': 'https://kiwitechllc.atlassian.net/rest/api/2/projectCategory/10001', 'id': '10001', 'name': 'Fixed Cost', 'description': 'For all fixed cost projects'}",software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10243,10243,TNCTPF,Top Navigation (Chopra)/2021-TPF-1759 (Cloud),"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10418?size=medium'}",,software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10240,10240,TOPFACT,TopFan Activities (Cloud),"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10425', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10425?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10425?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10425?size=medium'}",,software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10241,10241,TOPFANBB,TopFan Bug Board (Cloud),"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10407', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10407?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10407?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10407?size=medium'}",,software,False,classic,False,{}
"description,lead,issueTypes,url,projectKeys,permissions,insight",https://kiwitechllc.atlassian.net/rest/api/2/project/10242,10242,TOPFSMALLP,TopFan-Small Projects/2020-TPF-1517 (Cloud),"{'48x48': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10415', '24x24': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10415?size=small', '16x16': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10415?size=xsmall', '32x32': 'https://kiwitechllc.atlassian.net/rest/api/2/universal_avatar/view/type/project/avatar/10415?size=medium'}",,software,False,classic,False,{}
